text,toxic,severe_toxic,obscene,threat,insult,identity_hate
free dota,0.065424964,0.0015803102,0.0129000675,0.0029543738,0.029307496,0.0043375418
Free HC and MID and OFF,0.065424964,0.0015803102,0.0129000675,0.0029543738,0.029307496,0.0043375418
yes,0.028752252,0.0007042586,0.005334813,0.0012534251,0.012818264,0.002039046
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
ah nasda,0.04049889,0.0009760495,0.007687746,0.0017617674,0.018000377,0.002773928
todos ya pagaron ptre,0.34368503,0.0070556025,0.08772087,0.013067937,0.14724867,0.020509532
gg wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
LOL,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
GO AWAY,0.11609047,0.002610469,0.024065785,0.0049463664,0.050279956,0.007308339
dont kil me pls,0.26498502,0.005408098,0.062317103,0.010103036,0.11186414,0.01560705
LOL,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
he said wait,0.053227074,0.0013186502,0.010253411,0.0024366863,0.023649784,0.003681654
wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
yeah,0.10624769,0.0023848314,0.02194174,0.0044376925,0.045944843,0.006621029
brew focus me more dud,0.06023726,0.0014784912,0.011890671,0.0027233504,0.026866794,0.004026159
a u menia slark,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
WOW,0.1938091,0.0039631566,0.043051668,0.0073379795,0.081182644,0.011399451
WE WON?,0.106845506,0.0023868538,0.022006588,0.0045057763,0.046479095,0.0066304384
WOW,0.1938091,0.0039631566,0.043051668,0.0073379795,0.081182644,0.011399451
well played,0.050564095,0.001287661,0.009810943,0.0023947104,0.023078077,0.0035188943
next time,0.06809837,0.0016629486,0.013501109,0.0031138863,0.030530753,0.0045420392
u got lucky be a mid feeder,0.6258667,0.015945094,0.22668812,0.021389076,0.28044966,0.039818387
report him,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
this is a sad storm :),0.24720964,0.005081956,0.057839666,0.009451371,0.10427036,0.014501828
report storm pls,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
lion and mirana win game,0.018037425,0.00050796283,0.003282802,0.00090836984,0.008531103,0.0014585882
storm did :D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
storm won the game,0.025092356,0.00065417116,0.0046082553,0.001178323,0.01135106,0.0018747555
I report you,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
it is fine to lose one,0.114048794,0.002304397,0.02233792,0.0044094645,0.04723483,0.0068144477
:D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
wow,0.1938091,0.0039631566,0.043051668,0.0073379795,0.081182644,0.011399451
care,0.0917165,0.0020900995,0.018761575,0.003895483,0.03997991,0.0057664025
wp gl next,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
kindly report storm,0.034636416,0.0009451255,0.006567552,0.0017349056,0.016087607,0.0026037127
just don't have him in ur next game,0.16323145,0.0026758765,0.03377213,0.0047418433,0.06209508,0.008663846
PUDGE S TOSOM,0.110279605,0.0025330347,0.022552121,0.0048483056,0.048335902,0.0069928668
BATYA S HUESOSOM,0.110279605,0.0025330347,0.022552121,0.0048483056,0.048335902,0.0069928668
gg wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
wait,0.054576132,0.0013506571,0.010627814,0.0025013671,0.024540495,0.0037378555
he skil 1 dude,0.49693638,0.010852149,0.15189552,0.018209634,0.22045603,0.031445146
viata e dura fara tata,0.15980469,0.0035225882,0.03429194,0.0067278463,0.06892561,0.009711851
leave...,0.2716375,0.005508054,0.06480341,0.010203173,0.11513424,0.015942805
he said so much lag,0.11690245,0.0026253937,0.024248322,0.0049275933,0.050550602,0.0072913934
lol that blink,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol am,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
so many wannabe Anti Mage players lol,0.12107843,0.002402869,0.02449956,0.004484998,0.050549388,0.0070817713
gg come back is real,0.18109196,0.0035064947,0.03969766,0.006500364,0.07382989,0.0104614375
no u can do it am,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
i thought this is hard coz am is free farm but its not LOL,0.091481276,0.0018365216,0.017338092,0.0034399147,0.03776447,0.0055156285
most AM players dont know how to farm,0.10863594,0.002201382,0.02162779,0.0040807184,0.04498363,0.006545119
go push hahaha,0.09740547,0.0022412008,0.01978036,0.0042309063,0.042682383,0.006151199
this is easy,0.039729454,0.0010312939,0.0075826254,0.001890655,0.018153375,0.0028453195
IF U WANNA MORE WAIT ,0.43774384,0.0078021344,0.12076902,0.013851391,0.1832992,0.025649944
cant get,0.13483076,0.0029300498,0.028457377,0.0054892483,0.0577073,0.008167694
U MUST GIVE ME A,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
COCK LINK,0.9096971,0.03022711,0.61195385,0.015116787,0.49172607,0.05178259
I LOVE COCKS,0.04305877,0.0011380131,0.008336319,0.0021230683,0.019934494,0.0031200335
maybe ill give u 1 tango,0.51444143,0.009445588,0.149506,0.016422216,0.22337793,0.03005689
watch yours then,0.05725053,0.0014256102,0.011294318,0.0026537473,0.025862481,0.0039014977
and ull shut up?,0.8148697,0.032584302,0.4200058,0.028236222,0.41395384,0.059032083
i love pa,0.04305877,0.0011380131,0.008336319,0.0021230683,0.019934494,0.0031200335
i have no cock :D ,0.95953244,0.08821117,0.79029304,0.032006085,0.6561295,0.09312932
are u a girl?,0.72272956,0.022910165,0.3031104,0.025981281,0.33839434,0.049106482
:D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
o,0.07912466,0.001863745,0.01587868,0.0035104705,0.03501882,0.005166706
our invo will now feed for your love,0.04305877,0.0011380131,0.008336319,0.0021230683,0.019934494,0.0031200335
only 1 girl per game alloved,0.064267084,0.0012811231,0.012068564,0.0022763514,0.025765903,0.0039165383
allowed,0.08562509,0.0020187583,0.017167302,0.0038151736,0.03792594,0.005511751
dnt need ),0.02319328,0.00063952047,0.0043551764,0.0011477175,0.01085775,0.0018028326
wow,0.1938091,0.0039631566,0.043051668,0.0073379795,0.081182644,0.011399451
u isnt,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
funny :D ,0.09255522,0.0021193598,0.018637145,0.003990866,0.04046192,0.0058958316
a girl,0.30714652,0.006314308,0.07528157,0.01175941,0.12983038,0.018272012
u can take 1 cock from ur buddy,0.98237014,0.18227483,0.89431113,0.051642396,0.7651798,0.14214927
i can give u a link for my twitch,0.22409576,0.0028654672,0.047091216,0.004686233,0.07613773,0.009903098
split it,0.015957512,0.00039194035,0.0028409206,0.0006665159,0.0070838304,0.0011646476
can we get back to the game,0.023195935,0.00062788004,0.004334374,0.0011304688,0.010886897,0.0017849513
if u want :D,0.55066687,0.01187392,0.17790212,0.018496934,0.24081992,0.034157578
shaman went to pray ?,0.036252834,0.00091324875,0.006833605,0.0016556625,0.016402833,0.0025772303
instead of talking about cocks,0.06715176,0.0015352754,0.01331596,0.002817768,0.029150525,0.0043783565
but  u dont trust,0.516203,0.009143427,0.1559821,0.015005922,0.21544677,0.029654598
WHERE IS UR PİNIS,0.5542992,0.013005467,0.179607,0.020168,0.24691907,0.034802347
somebody knows him,0.04219706,0.00097175944,0.007920222,0.001772541,0.018146759,0.00282381
shaman went to pray allah to FUCKING BLOW UP YOUR STUPID COUNTRY AND YOUR PC,0.9939976,0.27083796,0.9661925,0.040972617,0.86376804,0.1459397
ok,0.031841904,0.0007757602,0.0059258197,0.001389008,0.014271473,0.0022270796
:D ,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
good luck,0.021848822,0.0006126635,0.0040276605,0.0011030382,0.010146821,0.0017370095
:D ,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
we cangt play,0.11124908,0.0026256396,0.022746619,0.0050571137,0.048743278,0.0071116574
this shit .D,0.9625031,0.09262263,0.8020985,0.032287795,0.66607654,0.095401205
hey,0.3498341,0.00721972,0.08952165,0.0135206,0.15036307,0.020997558
watch me,0.05725053,0.0014256102,0.011294318,0.0026537473,0.025862481,0.0039014977
i will show u a ,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
Just watch pls ,0.05725053,0.0014256102,0.011294318,0.0026537473,0.025862481,0.0039014977
hey,0.3498341,0.00721972,0.08952165,0.0135206,0.15036307,0.020997558
did u watch ?,0.45635918,0.00834561,0.1297265,0.014867259,0.19417416,0.0272619
wow,0.1938091,0.0039631566,0.043051668,0.0073379795,0.081182644,0.011399451
noob es tactics. D ,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
i dont  care,0.1804678,0.003534314,0.039331853,0.0065113264,0.07431463,0.010381777
:D ,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
i m a fucking gorgoyle,0.9919763,0.23028545,0.95166993,0.038777553,0.83814937,0.13588807
wow ,0.1938091,0.0039631566,0.043051668,0.0073379795,0.081182644,0.011399451
u know knight online ?,0.4216726,0.0076359813,0.116561756,0.013377887,0.17563735,0.024487877
anime fight,0.09095464,0.0021616584,0.018474681,0.004101417,0.040141612,0.005926233
fuck ur sentry,0.99375945,0.29640165,0.96363693,0.04658976,0.85871357,0.15774062
:D ,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
:D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
nice radi ,0.0807461,0.001928955,0.016207524,0.0035876245,0.035746753,0.0052063293
morph wont help you,0.01764329,0.0004925806,0.003277374,0.0008728256,0.008347545,0.0014088296
we wait for 5 min now,0.054576132,0.0013506571,0.010627814,0.0025013671,0.024540495,0.0037378555
F9,0.63824874,0.016715234,0.23540653,0.021778872,0.28891522,0.04026058
F10,0.63824874,0.016715234,0.23540653,0.021778872,0.28891522,0.04026058
wp tero,0.05605745,0.0013454944,0.010955856,0.0024915566,0.025008509,0.0037742087
VERY EZ GAME,0.023195935,0.00062788004,0.004334374,0.0011304688,0.010886897,0.0017849513
noobs,0.14450212,0.0031468333,0.03037276,0.0059799673,0.06180034,0.008781984
are you ready to be raped?,0.052635726,0.0012893325,0.0102042705,0.0023786058,0.023633836,0.003569542
COME YOU FAGGOT BS,0.99087346,0.24133754,0.94524354,0.045877345,0.8290802,0.14877866
ARE YOU SON OF THE TARD?,0.39939964,0.008359833,0.108387746,0.015576202,0.17445922,0.024678566
ez game ever,0.023195935,0.00062788004,0.004334374,0.0011304688,0.010886897,0.0017849513
carry noobs,0.14450212,0.0031468333,0.03037276,0.0059799673,0.06180034,0.008781984
all report razor,0.050478917,0.001277534,0.009904505,0.0023525804,0.022945948,0.003495274
g>,0.12168441,0.002676229,0.02556762,0.005013345,0.0523832,0.0074415477
1vs5 recien quiere entrar,0.028181149,0.00074184017,0.0052752625,0.0013374934,0.012977793,0.0020804836
gg wp,0.056057423,0.0013454938,0.010955856,0.0024915566,0.0250085,0.0037742103
how many sucky sucky for dark artistry,0.04794507,0.001193069,0.009299498,0.0021847477,0.021564059,0.0032942644
well played,0.050564095,0.001287661,0.009810943,0.0023947104,0.023078077,0.0035188943
welcome back land lover,0.009945148,0.0003004075,0.0018536019,0.0005267938,0.00485509,0.00087649265
guys,0.21981758,0.0045393645,0.050094783,0.008440393,0.09238109,0.012896893
wait,0.054576132,0.0013506571,0.010627814,0.0025013671,0.024540495,0.0037378555
dude,0.49693638,0.010852144,0.15189552,0.018209634,0.22045606,0.03144514
slardar level 25,0.03422832,0.00083331525,0.0063810972,0.0014974438,0.015241656,0.002385485
reporrt lc and im fine,0.12742986,0.0023855872,0.02575382,0.0043051443,0.050406422,0.0073568365
end,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
pls dont finish,0.26498502,0.005408098,0.062317103,0.010103036,0.11186414,0.01560705
report lc,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
jesus,0.13041474,0.0028545829,0.027586056,0.0053334325,0.056034293,0.007973117
definitely,0.01978984,0.00045227705,0.0035307119,0.000771927,0.008475756,0.0013621217
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
HA,0.18999112,0.0039963606,0.041937787,0.00748261,0.08023586,0.011318251
not today!,0.025079694,0.0006898357,0.00472808,0.0012446478,0.011759132,0.0019252956
not tomorrow!,0.033329044,0.0008566354,0.006274887,0.001552558,0.015247755,0.0024122198
yeah good for ya buddy,0.210781,0.0039730323,0.04563656,0.0074632075,0.08609732,0.012116105
dick ,0.9467519,0.08029757,0.7328223,0.035322126,0.61900705,0.09054004
stop bullying centaur,0.42395973,0.008875729,0.11780553,0.016591296,0.18715046,0.026852261
hes insecure enough already about his baby dick,0.9467519,0.08029757,0.7328223,0.035322126,0.61900705,0.09054004
too much sick winter's curses,0.5989851,0.014795921,0.20663558,0.02105071,0.26787317,0.037726138
report wyvern,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
they are not coming,0.11782629,0.0026489887,0.024457742,0.004960986,0.05090715,0.0072979913
nigga bitch,0.9915701,0.24003965,0.95014805,0.041062884,0.8334701,0.13930638
[ay for the pus pay for the pus,0.09200637,0.002121818,0.01899856,0.003957044,0.040307943,0.005824246
:D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
report pudge,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
report slark,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
report slark,0.050478917,0.0012775334,0.0099045,0.0023525804,0.02294594,0.0034952727
LOL,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
this team .,0.044683527,0.0011320971,0.008597206,0.0020949815,0.02030422,0.0031467795
go mid end,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
no save team betterr,0.049952134,0.0012185653,0.009606135,0.0022396701,0.02201904,0.0034370765
mid end ,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
no risk better,0.04898143,0.0012217101,0.009569862,0.0022579653,0.022213433,0.0033706338
jast end ,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
this od is so shit,0.97420686,0.12771565,0.8532901,0.03829407,0.71695054,0.11116558
useless noob,0.39139348,0.00811037,0.1056935,0.015080955,0.17072181,0.024155397
3-6 best player,0.012932044,0.00039087058,0.0023869153,0.0006835294,0.006291175,0.0011350277
0 assist your score tell everything how shit u are,0.9775835,0.14870535,0.8707868,0.04581508,0.73949885,0.12743981
shit team,0.9492537,0.065149225,0.74549395,0.025428379,0.6115245,0.078536324
best rike ,0.024941431,0.00063695654,0.004616754,0.0011351245,0.011407493,0.001837723
how are to write russian shit,0.95060605,0.081449665,0.7565447,0.034769326,0.6402137,0.09372927
useless OD,0.39139348,0.00811037,0.1056935,0.015080955,0.17072181,0.024155397
best feedr,0.024941431,0.00063695654,0.004616754,0.0011351245,0.011407493,0.001837723
yah i know,0.073754996,0.0017420588,0.014772342,0.003261124,0.0327226,0.0048069297
plz reproted ban ty,0.6050414,0.015255375,0.21107966,0.021445781,0.27128327,0.038245577
go mid end ,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
afk base,0.06428435,0.001566906,0.012655514,0.0029194078,0.02874246,0.004302633
reproted ban,0.6050415,0.015255375,0.2110797,0.021445781,0.27128336,0.038245577
useless,0.39139348,0.00811037,0.1056935,0.015080955,0.17072181,0.024155397
plz all reproted ban ty,0.6050414,0.015255375,0.21107966,0.021445781,0.27128327,0.038245577
dog russ,0.4216824,0.008785381,0.1189042,0.016132804,0.18541992,0.026333502
loss game or ban player,0.13465178,0.0022339488,0.026191508,0.0038722425,0.050096836,0.0073112105
stop,0.42395973,0.008875729,0.11780553,0.016591296,0.18715046,0.026852261
stop,0.42395973,0.008875729,0.11780553,0.016591296,0.18715046,0.026852261
stop,0.42395973,0.008875729,0.11780553,0.016591296,0.18715046,0.026852261
guys reproted ban ty,0.6055076,0.015131105,0.20945092,0.021813132,0.27176717,0.03865704
go mid end ,0.029429328,0.0007606761,0.005545208,0.0013747999,0.013465722,0.002155968
ban fucked farm slark ,0.6050414,0.015255375,0.21107966,0.021445781,0.27128327,0.038245577
fucked game ,0.023195935,0.00062788004,0.004334374,0.0011304688,0.010886897,0.0017849513
russ dog,0.4216824,0.008785381,0.1189042,0.016132804,0.18541992,0.026333502
ban fucked russ name ,0.6050414,0.015255375,0.21107966,0.021445781,0.27128327,0.038245577
plz reproted ban ty,0.6050414,0.015255375,0.21107966,0.021445781,0.27128327,0.038245577
u too :),0.6709341,0.018659346,0.25525224,0.023428755,0.3066745,0.043189887
my last game mates,0.023195935,0.00062788004,0.004334374,0.0011304688,0.010886897,0.0017849513
u remember? i werent drunk?,0.4277902,0.007816166,0.11590215,0.014061849,0.17864792,0.025405517
now enemy :D,0.093278855,0.0021693902,0.018928828,0.0041391933,0.041258473,0.005984206
no dude,0.49693638,0.010852144,0.15189552,0.018209634,0.22045606,0.03144514
they one that raped u,0.67093396,0.018659336,0.25525224,0.023428755,0.30667442,0.043189876
y,0.13346212,0.002917396,0.028270945,0.0054841256,0.057337888,0.008171627
u just 1 time,0.48918602,0.009427598,0.14469661,0.016204642,0.21194218,0.029882593
bad sf ,0.09851509,0.0022265278,0.020314543,0.0040982123,0.042637225,0.0061639217
killed me,0.114982106,0.0025252276,0.023713415,0.0046608318,0.049233537,0.0069475775
i didnt have kills in first of game,0.021383751,0.0005811185,0.003922682,0.0010436255,0.0099117,0.0016607242
that why i was loser in early,0.60088575,0.010068434,0.20255105,0.013285478,0.24384546,0.031352453
lc was so bad man,0.25357974,0.004929553,0.058906924,0.009258206,0.10607292,0.014859056
this team even more retarded,0.70233876,0.017800255,0.2767613,0.021059666,0.3239353,0.042814203
lol,0.20061275,0.0041362774,0.044791296,0.0076568406,0.08456356,0.011706231
who is the best ?,0.024941431,0.00063695654,0.004616754,0.0011351245,0.011407493,0.001837723
tell me viper ?,0.097065546,0.0023011905,0.019967891,0.0043708445,0.04277657,0.006228036
tell me pls,0.097065486,0.0023011884,0.019967891,0.0043708445,0.04277656,0.0062280297
